    ITER          TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE
    3411       20507.8     0.0051   6.172E+00   0.7366   0.3000   2.187E-17   4.89586146E+01   7.33288261E+01
    3412         20514     0.0049   6.275E+00   0.7508   0.3000   2.185E-17   4.89580194E+01   7.33303121E+01
    3413       20520.3     0.0050   6.361E+00   0.7489   0.3000   1.895E-17   4.89574127E+01   7.33318875E+01
    3414       20526.6     0.0050   6.360E+00   0.7395   0.3000   2.988E-17   4.89567961E+01   7.33336708E+01
    3415         20533     0.0049   6.425E+00   0.7371   0.3000   2.233E-17   4.89561785E+01   7.33358182E+01
    3416       20539.4     0.0050   6.453E+00   0.7183   0.3000   2.807E-17   4.89555531E+01   7.33385925E+01
    3417       20545.9     0.0049   6.069E+00   0.6759   0.3000   1.896E-17   4.89549237E+01   7.33420719E+01
    3418         20552     0.0050   6.047E+00   0.6595   0.3000   2.037E-17   4.89543310E+01   7.33459462E+01
    3419         20558     0.0049   6.520E+00   0.7018   0.3000   1.903E-17   4.89537398E+01   7.33503821E+01
    3420       20564.5     0.0050   6.155E+00   0.6666   0.3000   2.306E-17   4.89531023E+01   7.33557576E+01
    3421       20570.7     0.0049   5.874E+00   0.6307   0.3000   1.973E-17   4.89525004E+01   7.33613680E+01
    3422       20576.5     0.0048   5.712E+00   0.6356   0.3000   3.376E-17   4.89519261E+01   7.33672107E+01
    3423       20582.3     0.0049   5.470E+00   0.6075   0.3000   2.329E-17   4.89513676E+01   7.33734682E+01
    3424       20587.7     0.0050   5.279E+00   0.5674   0.3000   2.483E-17   4.89508329E+01   7.33800306E+01
    3425         20593     0.0049   5.435E+00   0.6001   0.3000   2.348E-17   4.89503168E+01   7.33868715E+01
    3426       20598.4     0.0050   5.948E+00   0.6682   0.3000   2.935E-17   4.89497859E+01   7.33943438E+01
    3427       20604.4     0.0049   5.124E+00   0.5848   0.3000   2.301E-17   4.89492053E+01   7.34029425E+01
    3428       20609.5     0.0049   4.883E+00   0.5721   0.3000   1.787E-17   4.89487054E+01   7.34107340E+01
    3429       20614.4     0.0050   4.918E+00   0.5891   0.3000   2.202E-17   4.89482291E+01   7.34185145E+01
    3430       20619.3     0.0049   5.172E+00   0.6251   0.3000   2.577E-17   4.89477494E+01   7.34266888E+01
    3431       20624.5     0.0048   5.672E+00   0.6996   0.3000   1.940E-17   4.89472451E+01   7.34355775E+01
    3432       20630.2     0.0047   6.437E+00   0.7963   0.3000   2.039E-17   4.89466922E+01   7.34456345E+01
    3433       20636.6     0.0048   5.994E+00   0.7364   0.3000   2.394E-17   4.89460647E+01   7.34573419E+01
    3434       20642.6     0.0048   5.785E+00   0.7210   0.3000   2.046E-17   4.89454804E+01   7.34684414E+01
    3435       20648.4     0.0047   5.618E+00   0.6874   0.3000   2.709E-17   4.89449159E+01   7.34792564E+01
    3436         20654     0.0048   5.426E+00   0.6610   0.3000   2.015E-17   4.89443674E+01   7.34897325E+01
    3437       20659.4     0.0048   4.995E+00   0.6125   0.3000   2.490E-17   4.89438369E+01   7.34997577E+01
    3438       20664.4     0.0048   4.932E+00   0.6012   0.3000   3.379E-17   4.89433478E+01   7.35088659E+01
    3439       20669.3     0.0047   5.215E+00   0.6332   0.3000   2.697E-17   4.89428641E+01   7.35175995E+01
    3440       20674.6     0.0047   4.881E+00   0.6038   0.3000   2.212E-17   4.89423518E+01   7.35264801E+01
    3441       20679.4     0.0049   4.720E+00   0.5899   0.3000   1.947E-17   4.89418714E+01   7.35344615E+01
    3442       20684.2     0.0048   4.579E+00   0.5814   0.3000   2.410E-17   4.89414059E+01   7.35418833E+01
    3443       20688.7     0.0047   4.586E+00   0.5966   0.3000   2.544E-17   4.89409533E+01   7.35488049E+01
    3444       20693.3     0.0046   4.752E+00   0.6212   0.3000   3.481E-17   4.89404988E+01   7.35554855E+01
    3445       20698.1     0.0048   1.923E+00   0.2593   0.1202   3.416E-17   4.89400265E+01   7.35621602E+01
    3446         20700     0.0046   4.845E+00   0.6593   0.3000   2.723E-17   4.89398349E+01   7.35647964E+01
    3447       20704.8     2.6140   4.824E+00   0.6603   0.3000   2.114E-17   4.89393514E+01   7.35712856E+01
    3448       20709.7     0.0048   4.597E+00   0.6420   0.3000   2.046E-17   4.89388684E+01   7.35776327E+01
    3449       20714.3     0.0048   4.571E+00   0.6487   0.3000   2.453E-17   4.89384066E+01   7.35836616E+01
    3450       20718.8     0.0047   4.701E+00   0.6610   0.3000   1.942E-17   4.89379456E+01   7.35897075E+01
    3451       20723.5     0.0048   4.985E+00   0.7090   0.3000   3.088E-17   4.89374698E+01   7.35960359E+01
    3452       20728.5     0.0047   5.081E+00   0.7245   0.3000   2.995E-17   4.89369628E+01   7.36028938E+01
    3453       20733.6     0.0048   5.056E+00   0.7009   0.3000   3.041E-17   4.89364437E+01   7.36100591E+01
    3454       20738.7     0.0047   4.835E+00   0.6776   0.3000   3.077E-17   4.89359246E+01   7.36174978E+01
    3455       20743.5     0.0048   4.985E+00   0.6833   0.3000   2.490E-17   4.89354256E+01   7.36248791E+01
    3456       20748.5     0.0046   4.922E+00   0.6858   0.3000   2.322E-17   4.89349085E+01   7.36327512E+01
    3457       20753.4     0.0048   4.623E+00   0.6370   0.3000   2.420E-17   4.89343954E+01   7.36408756E+01
    3458         20758     0.0047   4.710E+00   0.6501   0.3000   2.440E-17   4.89339112E+01   7.36488561E+01
    3459       20762.7     0.0048   4.334E+00   0.5938   0.3000   2.786E-17   4.89334157E+01   7.36573445E+01
    3460       20767.1     0.0047   4.077E+00   0.5712   0.3000   2.987E-17   4.89329576E+01   7.36655095E+01
    3461       20771.1     0.0048   4.051E+00   0.5733   0.3000   2.941E-17   4.89325248E+01   7.36735310E+01
    3462       20775.2     0.0048   4.235E+00   0.6086   0.3000   3.728E-17   4.89320930E+01   7.36818514E+01
    3463       20779.4     0.0048   4.393E+00   0.6363   0.3000   3.630E-17   4.89316400E+01   7.36908878E+01
    3464       20783.8     0.0048   4.077E+00   0.5928   0.3000   3.303E-17   4.89311685E+01   7.37005993E+01
    3465       20787.9     0.0048   4.008E+00   0.5850   0.3000   2.795E-17   4.89307294E+01   7.37099279E+01
    3466       20791.9     0.0048   4.136E+00   0.6083   0.3000   2.963E-17   4.89302963E+01   7.37193822E+01
    3467         20796     0.0048   4.495E+00   0.6623   0.3000   3.862E-17   4.89298481E+01   7.37294094E+01
    3468       20800.5     0.0048   4.652E+00   0.6838   0.3000   2.714E-17   4.89293596E+01   7.37406157E+01
    3469       20805.2     0.0047   4.387E+00   0.6515   0.3000   3.352E-17   4.89288528E+01   7.37525413E+01
    3470       20809.6     0.0048   4.395E+00   0.6477   0.3000   2.600E-17   4.89283740E+01   7.37640924E+01
    3471         20814     0.0047   4.638E+00   0.6896   0.3000   2.937E-17   4.89278934E+01   7.37759185E+01
    3472       20818.6     0.0048   4.948E+00   0.7351   0.3000   2.789E-17   4.89273855E+01   7.37886637E+01
    3473       20823.6     0.0046   4.792E+00   0.7077   0.3000   4.217E-17   4.89268429E+01   7.38025581E+01
    3474       20828.4     0.0047   4.740E+00   0.7022   0.3000   3.895E-17   4.89263167E+01   7.38162472E+01
    3475       20833.1     0.0047   4.797E+00   0.7066   0.3000   3.415E-17   4.89257959E+01   7.38298942E+01
    3476       20837.9     0.0047   4.682E+00   0.6805   0.3000   2.648E-17   4.89252683E+01   7.38437742E+01
    3477       20842.6     0.0047   4.567E+00   0.6668   0.3000   3.419E-17   4.89247533E+01   7.38573899E+01
    3478       20847.1     0.0047   4.547E+00   0.6552   0.3000   2.948E-17   4.89242509E+01   7.38706840E+01
    3479       20851.7     0.0046   4.703E+00   0.6785   0.3000   2.761E-17   4.89237505E+01   7.38839130E+01
    3480       20856.4     0.0046   4.619E+00   0.6662   0.3000   4.473E-17   4.89232334E+01   7.38975327E+01
    3481         20861     0.0047   4.591E+00   0.6611   0.3000   4.313E-17   4.89227256E+01   7.39107547E+01
    3482       20865.6     0.0047   5.145E+00   0.7374   0.3000   3.098E-17   4.89222211E+01   7.39237254E+01
    3483       20870.7     0.0047   4.792E+00   0.6818   0.3000   2.576E-17   4.89216561E+01   7.39380215E+01
    3484       20875.5     0.0047   4.730E+00   0.6713   0.3000   3.440E-17   4.89211305E+01   7.39511461E+01
    3485       20880.3     0.0048   5.251E+00   0.7636   0.3000   3.086E-17   4.89206122E+01   7.39638593E+01
    3486       20885.5     0.0046   5.201E+00   0.7841   0.3000   4.406E-17   4.89200374E+01   7.39776569E+01
    3487       20890.7     0.0047   5.006E+00   0.7616   0.3000   3.050E-17   4.89194690E+01   7.39908932E+01
    3488       20895.7     0.0047   4.888E+00   0.7730   0.3000   3.705E-17   4.89189227E+01   7.40031956E+01
    3489       20900.6     0.0046   5.057E+00   0.8015   0.3000   3.874E-17   4.89183902E+01   7.40147214E+01
    3490       20905.7     0.0048   4.519E+00   0.7254   0.3000   3.026E-17   4.89178404E+01   7.40260541E+01
    3491       20910.2     0.0046   4.422E+00   0.7151   0.3000   3.136E-17   4.89173495E+01   7.40357656E+01
    3492       20914.6     0.0047   4.687E+00   0.7444   0.3000   3.223E-17   4.89168696E+01   7.40450505E+01
    3493       20919.3     0.0046   4.164E+00   0.6774   0.3000   3.416E-17   4.89163615E+01   7.40546743E+01
    3494       20923.5     0.0047   4.134E+00   0.6642   0.3000   2.556E-17   4.89159104E+01   7.40629434E+01
    3495       20927.6     0.0048   4.480E+00   0.7065   0.3000   3.611E-17   4.89154628E+01   7.40708677E+01
    3496       20932.1     0.0046   4.232E+00   0.6728   0.3000   3.813E-17   4.89149778E+01   7.40791814E+01
    3497       20936.3     0.0046   4.094E+00   0.6348   0.3000   3.561E-17   4.89145200E+01   7.40868254E+01
    3498       20940.4     0.0048   4.347E+00   0.6668   0.3000   3.740E-17   4.89140769E+01   7.40939852E+01
    3499       20944.7     0.0047   4.623E+00   0.7072   0.3000   3.702E-17   4.89136060E+01   7.41013767E+01
    3500       20949.4     0.0047   4.548E+00   0.6691   0.3000   2.608E-17   4.89131047E+01   7.41090523E+01
    3501       20953.9     0.0047   4.657E+00   0.6888   0.3000   3.430E-17   4.89126109E+01   7.41164499E+01
    3502       20958.6     0.0046   4.989E+00   0.7291   0.3000   2.472E-17   4.89121043E+01   7.41237707E+01
    3503       20963.6     0.0048   4.581E+00   0.6339   0.3000   3.248E-17   4.89115602E+01   7.41312940E+01
    3504       20968.1     0.0046   4.448E+00   0.6110   0.3000   2.707E-17   4.89110596E+01   7.41379471E+01
    3505       20972.6     0.0046   4.457E+00   0.6057   0.3000   2.504E-17   4.89105719E+01   7.41442241E+01
    3506       20977.1     0.0047   4.619E+00   0.6472   0.3000   2.293E-17   4.89100818E+01   7.41503325E+01
    3507       20981.7     0.0047   4.813E+00   0.6832   0.3000   2.800E-17   4.89095723E+01   7.41565558E+01
    3508       20986.5     0.0047   4.508E+00   0.6619   0.3000   2.808E-17   4.89090392E+01   7.41630709E+01
    3509         20991     0.0047   4.311E+00   0.6445   0.3000   3.077E-17   4.89085376E+01   7.41693176E+01
    3510       20995.3     0.0046   4.226E+00   0.6289   0.3000   2.742E-17   4.89080558E+01   7.41754126E+01
    3511       20999.5     0.0046   4.722E-01   0.0730   0.0336   2.369E-17   4.89075813E+01   7.41815670E+01
    3512         21000     0.0047   4.221E+00   0.6540   0.3000   3.070E-17   4.89075281E+01   7.41822719E+01
    3513       21004.2     2.6626   4.275E+00   0.6671   0.3000   3.719E-17   4.89070516E+01   7.41886051E+01
    3514       21008.5     0.0046   4.132E+00   0.6324   0.3000   3.993E-17   4.89065663E+01   7.41951930E+01
    3515       21012.6     0.0046   4.278E+00   0.6649   0.3000   2.467E-17   4.89060947E+01   7.42017814E+01
    3516       21016.9     0.0047   4.332E+00   0.6810   0.3000   2.786E-17   4.89056034E+01   7.42088786E+01
    3517       21021.2     0.0047   3.895E+00   0.6021   0.3000   2.232E-17   4.89051028E+01   7.42163979E+01
    3518       21025.1     0.0046   3.806E+00   0.5889   0.3000   3.224E-17   4.89046497E+01   7.42235686E+01
    3519       21028.9     0.0047   3.934E+00   0.6193   0.3000   2.823E-17   4.89042044E+01   7.42309790E+01
    3520       21032.9     0.0045   4.285E+00   0.6699   0.3000   3.636E-17   4.89037411E+01   7.42389861E+01
    3521       21037.2     0.0047   4.772E+00   0.7760   0.3000   2.780E-17   4.89032330E+01   7.42480688E+01
    3522       21041.9     0.0047   4.264E+00   0.6896   0.3000   3.642E-17   4.89026628E+01   7.42586945E+01
    3523       21046.2     0.0046   4.187E+00   0.6936   0.3000   3.473E-17   4.89021492E+01   7.42686173E+01
    3524       21050.4     0.0046   4.338E+00   0.7232   0.3000   2.405E-17   4.89016410E+01   7.42788272E+01
    3525       21054.7     0.0047   4.574E+00   0.7659   0.3000   2.738E-17   4.89011105E+01   7.42899223E+01
    3526       21059.3     0.0047   4.353E+00   0.7455   0.3000   2.990E-17   4.89005464E+01   7.43020780E+01
    3527       21063.6     0.0048   4.186E+00   0.6971   0.3000   3.008E-17   4.89000050E+01   7.43139877E+01
    3528       21067.8     0.0047   4.061E+00   0.6945   0.3000   3.055E-17   4.88994802E+01   7.43258190E+01
    3529       21071.9     0.0046   3.969E+00   0.6727   0.3000   3.017E-17   4.88989670E+01   7.43377488E+01
    3530       21075.9     0.0047   3.905E+00   0.6627   0.3000   3.085E-17   4.88984617E+01   7.43497928E+01
    3531       21079.8     0.0046   3.865E+00   0.6640   0.3000   4.061E-17   4.88979608E+01   7.43620471E+01
    3532       21083.6     0.0047   3.846E+00   0.6432   0.3000   3.339E-17   4.88974615E+01   7.43746237E+01
    3533       21087.5     0.0046   3.845E+00   0.6479   0.3000   3.264E-17   4.88969611E+01   7.43875096E+01
    3534       21091.3     0.0047   3.863E+00   0.6490   0.3000   3.598E-17   4.88964574E+01   7.44007502E+01
    3535       21095.2     0.0047   3.901E+00   0.6335   0.3000   2.994E-17   4.88959482E+01   7.44143005E+01
    3536       21099.1     0.0045   3.959E+00   0.6564   0.3000   3.419E-17   4.88954305E+01   7.44282691E+01
    3537         21103     0.0047   4.037E+00   0.6559   0.3000   2.887E-17   4.88949017E+01   7.44427482E+01
    3538       21107.1     0.0047   4.137E+00   0.6919   0.3000   4.041E-17   4.88943591E+01   7.44578081E+01
    3539       21111.2     0.0078   4.265E+00   0.7166   0.3000   3.362E-17   4.88937994E+01   7.44735284E+01
    3540       21115.5     0.0046   4.348E+00   0.7547   0.3000   3.404E-17   4.88932185E+01   7.44900398E+01
    3541       21119.8     0.0047   4.590E+00   0.8023   0.3000   2.540E-17   4.88926223E+01   7.45071667E+01
    3542       21124.4     0.0046   4.612E+00   0.8228   0.3000   4.509E-17   4.88919887E+01   7.45254316E+01
    3543         21129     0.0048   4.532E+00   0.8121   0.3000   2.838E-17   4.88913474E+01   7.45439914E+01
    3544       21133.6     0.0046   4.601E+00   0.8469   0.3000   3.983E-17   4.88907129E+01   7.45623336E+01
    3545       21138.2     0.0047   4.290E+00   0.7882   0.3000   3.367E-17   4.88900644E+01   7.45809477E+01
    3546       21142.5     0.0045   4.347E+00   0.8210   0.3000   4.362E-17   4.88894559E+01   7.45982805E+01
    3547       21146.8     0.0047   4.047E+00   0.7619   0.3000   4.167E-17   4.88888355E+01   7.46157464E+01
    3548       21150.9     0.0046   3.894E+00   0.7427   0.3000   3.088E-17   4.88882544E+01   7.46319117E+01
    3549       21154.7     0.0046   4.016E+00   0.7675   0.3000   3.045E-17   4.88876923E+01   7.46473061E+01
    3550       21158.8     0.0047   3.607E+00   0.6890   0.3000   3.912E-17   4.88871096E+01   7.46630217E+01
    3551       21162.4     0.0047   3.571E+00   0.6912   0.3000   3.544E-17   4.88865835E+01   7.46770082E+01
    3552       21165.9     0.0048   3.848E+00   0.7483   0.3000   4.222E-17   4.88860606E+01   7.46906797E+01
    3553       21169.8     0.0047   3.512E+00   0.7118   0.3000   3.470E-17   4.88854948E+01   7.47051683E+01
    3554       21173.3     0.0045   3.450E+00   0.7115   0.3000   2.993E-17   4.88849761E+01   7.47181029E+01
    3555       21176.7     0.0047   3.418E+00   0.7355   0.3000   4.784E-17   4.88844647E+01   7.47305527E+01
    3556       21180.2     0.0047   3.547E+00   0.7701   0.3000   3.489E-17   4.88839564E+01   7.47427019E+01
    3557       21183.7     0.0048   3.340E+00   0.7520   0.3000   4.613E-17   4.88834270E+01   7.47551117E+01
    3558       21187.1     0.0047   3.199E+00   0.7304   0.3000   4.628E-17   4.88829269E+01   7.47665203E+01
    3559       21190.3     0.0047   3.420E+00   0.7893   0.3000   3.987E-17   4.88824463E+01   7.47772034E+01
    3560       21193.7     0.0046   3.143E+00   0.7473   0.3000   4.114E-17   4.88819311E+01   7.47882962E+01
    3561       21196.8     0.0047   3.095E+00   0.7289   0.3000   3.477E-17   4.88814564E+01   7.47981742E+01
    3562       21199.9     0.0046   3.376E+00   0.8126   0.3000   3.259E-17   4.88809875E+01   7.48076806E+01
    3563       21203.3     0.0047   3.004E+00   0.7295   0.3000   5.023E-17   4.88804747E+01   7.48178149E+01
    3564       21206.3     0.0046   3.031E+00   0.7217   0.3000   4.065E-17   4.88800173E+01   7.48266221E+01
    3565       21209.3     0.0048   3.413E+00   0.8414   0.3000   3.674E-17   4.88795547E+01   7.48353398E+01
    3566       21212.7     0.0046   3.106E+00   0.7594   0.3000   3.446E-17   4.88790324E+01   7.48449337E+01
    3567       21215.8     0.0048   3.207E+00   0.7792   0.3000   3.912E-17   4.88785560E+01   7.48534161E+01
    3568         21219     0.0047   3.371E+00   0.8339   0.3000   6.222E-17   4.88780631E+01   7.48619320E+01
    3569       21222.4     0.0048   3.157E+00   0.7602   0.3000   3.813E-17   4.88775440E+01   7.48706396E+01
    3570       21225.6     0.0047   3.374E+00   0.8206   0.3000   3.205E-17   4.88770568E+01   7.48785817E+01
